Time,State,Servo Percentage,Apogee Prediction,Altitude Filtered,Acceleration Filtered,Velocity Filtered,Altitude,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z,Temperature
1837.8681938648224,State.APOGEE,0.0,5288.205739845829,-3.163909456125544,-31.07343104338581,-30.66025297604373,-2.248110379285946,25.262468000000002,-20.669292,-31.1001312,-76.875,-448.5,-404.5625,0.0,0.0,-0.008726646259971648,62.43336154222489
1837.894332408905,State.APOGEE,0.0,5288.205739845829,-4.058917608088669,-31.0899420943754,-31.55367160160429,-4.103912400093152,25.262468000000002,-20.5380584,-31.1001312,-76.875,-448.5,-404.5625,0.0,-0.001090830782496456,-0.009817477042468103,62.43336154222489
1837.9207117557526,State.APOGEE,0.0,5288.205739845829,-4.784097462579779,-31.055673508213996,-32.259409661489094,-4.723942513502582,25.065617600000003,-20.6036752,-31.0345144,-75.8125,-448.1875,-406.125,0.002181661564992912,0.0,-0.009817477042468103,62.425545434700325
1837.9468927383423,State.APOGEE,0.0,5288.205739845829,-4.295735146337107,-31.082977459891048,-31.75238745568997,-3.488200536604738,25.196851199999998,-20.6036752,-31.1001312,-76.1875,-447.0625,-406.125,0.001090830782496456,0.0,-0.009817477042468103,62.441177643882114
1837.9734029769897,State.APOGEE,0.0,5288.205739845829,-4.871986461838377,-31.093548644774582,-32.310263781610516,-4.723942513502582,25.1312344,-20.6036752,-31.1001312,-76.1875,-447.0625,-406.125,0.002181661564992912,-0.002181661564992912,-0.008726646259971648,62.43336154222489
1837.999041557312,State.APOGEE,0.0,5288.205739845829,-4.125453605383539,-31.05686725460848,-31.572975687283964,-3.17601756649025,25.262468000000002,-20.6036752,-31.0345144,-74.6875,-447.8125,-405.3125,0.001090830782496456,-0.003272492347489368,-0.008726646259971648,62.425545434700325
1838.025144815445,State.APOGEE,0.0,5288.205739845829,-3.8405206480447465,-31.042914666711432,-31.298427349361816,-3.17601756649025,25.1312344,-20.5380584,-31.0345144,-74.6875,-447.8125,-405.3125,0.003272492347489368,0.0,-0.006544984694978736,62.441177643882114
1838.0512652397156,State.APOGEE,0.0,5288.205739845829,-4.314894384028391,-30.997127067878548,-31.766860461479077,-4.108229200965034,25.1312344,-20.5380584,-30.9688976,-75.4375,-446.6875,-405.75,0.003272492347489368,-0.002181661564992912,-0.00545415391248228,62.417729321308435
1838.0777173042297,State.APOGEE,0.0,5288.205739845829,-4.697630482038408,-31.020173941014313,-32.127831121603826,-4.416087286964653,25.196851199999998,-20.6036752,-31.0345144,-75.4375,-446.6875,-405.75,0.0,0.0,-0.00545415391248228,62.441177643882114
1838.103925228119,State.APOGEE,0.0,5288.205739845829,-4.256445121028175,-31.028874790339902,-31.676875873746614,-3.488200536604738,25.1312344,-20.4724416,-31.0345144,-75.8125,-447.4375,-406.0625,0.001090830782496456,-0.001090830782496456,-0.007635815477475192,62.417729321308435
1838.1301748752594,State.APOGEE,0.0,5288.205739845829,-4.2805561141191975,-31.072814024973386,-31.699178700458127,-3.800368255374612,25.196851199999998,-20.5380584,-31.1001312,-75.8125,-447.4375,-406.0625,0.002181661564992912,0.0,-0.007635815477475192,62.43336154222489
1838.1561698913574,State.APOGEE,0.0,5288.205739845829,-4.483635340149554,-31.008512520750156,-31.894770344304934,-4.108229200965034,25.3280848,-20.6036752,-30.9688976,-75.8125,-448.875,-404.9375,0.002181661564992912,0.001090830782496456,-0.006544984694978736,62.43336154222489
1838.182214975357,State.APOGEE,0.0,5288.205739845829,-4.947435960916459,-31.024536453108883,-32.3376627555481,-4.723942513502582,25.196851199999998,-20.5380584,-31.0345144,-75.8125,-448.875,-404.9375,0.001090830782496456,0.001090830782496456,-0.008726646259971648,62.425545434700325
1838.20823264122,State.APOGEE,0.0,5288.205739845829,-4.5427564627834105,-31.03054872488486,-31.928026544840563,-3.79605789809593,25.196851199999998,-20.5380584,-31.0345144,-75.0625,-448.875,-404.9375,0.003272492347489368,0.001090830782496456,-0.006544984694978736,62.425545434700325
1838.234733581543,State.APOGEE,0.0,5288.205739845829,-4.589411705933639,-31.032897831681694,-31.95710522802275,-4.108229200965034,25.1312344,-20.6036752,-31.0345144,-75.0625,-448.875,-404.9375,0.001090830782496456,0.0,-0.00545415391248228,62.425545434700325
1838.260903596878,State.APOGEE,0.0,5288.205739845829,-4.796926341446823,-31.074370178702686,-32.14559933285842,-4.416087286964653,25.262468000000002,-20.4724416,-31.1001312,-75.0625,-450.0,-405.3125,0.001090830782496456,0.0,-0.008726646259971648,62.425545434700325
1838.2871396541595,State.APOGEE,0.0,5288.205739845829,-5.261996465761706,-31.090244530064343,-32.58431567312285,-5.036105733548312,25.196851199999998,-20.4724416,-31.1001312,-75.0625,-450.0,-405.3125,0.002181661564992912,0.0,-0.006544984694978736,62.40991320204921
1838.3132119178772,State.APOGEE,0.0,5288.205739845829,-4.6622435040089085,-31.05562192798554,-31.979647595800017,-3.79605789809593,25.3280848,-20.5380584,-31.0345144,-75.8125,-447.0625,-406.375,-0.002181661564992912,-0.001090830782496456,-0.007635815477475192,62.43336154222489
1838.3392446041107,State.APOGEE,0.0,5288.205739845829,-3.462141817587791,-31.123431253565414,-30.806079762109853,-2.248110379285946,25.196851199999998,-20.5380584,-31.165747999999997,-75.8125,-447.0625,-406.375,0.0,-0.001090830782496456,-0.008726646259971648,62.417729321308435
1838.3657343387604,State.APOGEE,0.0,5288.205739845829,-3.9784990752580294,-31.108993954710947,-31.32849402092129,-3.800368255374612,25.196851199999998,-20.6036752,-31.1001312,-77.25,-447.4375,-405.375,0.002181661564992912,-0.001090830782496456,-0.004363323129985824,62.43336154222489
1838.3915884494781,State.APOGEE,0.0,5288.205739845829,-3.3958328135803733,-31.062790169597722,-30.77295119343502,-2.5603014330630325,25.196851199999998,-20.5380584,-31.0345144,-77.25,-447.4375,-405.375,0.0,0.0,-0.009817477042468103,62.425545434700325
1838.4176015853882,State.APOGEE,0.0,5288.205739845829,-4.3496789350769225,-31.085882535643826,-31.72235166435479,-4.416087286964653,25.1312344,-20.6036752,-31.1001312,-76.1875,-448.875,-406.375,0.002181661564992912,0.0,-0.008726646259971648,62.441177643882114
1838.4446110725403,State.APOGEE,0.0,5288.205739845829,-4.315741066712127,-31.094580739233848,-31.68443043891994,-3.800368255374612,25.196851199999998,-20.4724416,-31.1001312,-76.1875,-448.875,-406.375,0.002181661564992912,-0.001090830782496456,-0.008726646259971648,62.417729321308435
1838.4705920219421,State.APOGEE,0.0,5288.205739845829,-5.6623869891234735,-31.098073898633206,-32.99023736280063,-5.9639699138213,25.262468000000002,-20.4724416,-31.1001312,-76.875,-448.5,-406.375,0.002181661564992912,0.002181661564992912,-0.00545415391248228,62.417729321308435
1838.4968540668488,State.APOGEE,0.0,5288.205739845829,-4.6226369996214505,-31.058555853230665,-31.94588075521552,-3.488200536604738,25.3280848,-20.4068248,-31.0345144,-76.1875,-447.4375,-405.6875,0.003272492347489368,0.002181661564992912,-0.00545415391248228,62.417729321308435
1838.5233933925629,State.APOGEE,0.0,5288.205739845829,-4.038125299757038,-31.08406775142902,-31.352989945356708,-3.1803403155873,25.196851199999998,-20.4724416,-31.1001312,-76.1875,-447.4375,-405.6875,0.002181661564992912,-0.002181661564992912,-0.008726646259971648,62.441177643882114
1838.5495760440826,State.APOGEE,0.0,5288.205739845829,-4.978375877256831,-31.05345521688003,-32.272582730865494,-5.04039130854593,25.262468000000002,-20.4068248,-31.0345144,-74.6875,-447.8125,-406.0625,0.002181661564992912,-0.001090830782496456,-0.008726646259971648,62.417729321308435
1838.5758583545685,State.APOGEE,0.0,5288.205739845829,-3.1950211791489966,-31.08197655454937,-30.52372251755578,-1.6323899758230902,25.262468000000002,-20.4724416,-31.1001312,-74.6875,-447.8125,-406.0625,0.002181661564992912,0.0,-0.007635815477475192,62.425545434700325
1838.6019341945648,State.APOGEE,0.0,5288.205739845829,-3.873454842143683,-31.052628276036558,-31.21000214166857,-3.800368255374612,25.262468000000002,-20.5380584,-31.0345144,-76.5625,-448.5,-403.8125,0.001090830782496456,-0.001090830782496456,-0.008726646259971648,62.43336154222489
1838.6278593540192,State.APOGEE,0.0,5288.205739845829,-3.7463530014659945,-31.041315868144977,-31.097751554948374,-3.1803403155873,25.262468000000002,-20.4724416,-31.0345144,-76.5625,-448.5,-403.8125,0.001090830782496456,0.0,-0.006544984694978736,62.417729321308435
1838.654445886612,State.APOGEE,0.0,5288.205739845829,-4.089830883990529,-30.99649803924265,-31.440347277521564,-3.800368255374612,25.3280848,-20.4068248,-30.9688976,-75.0625,-450.375,-404.9375,0.002181661564992912,0.0,-0.00545415391248228,62.425545434700325
1838.680433511734,State.APOGEE,0.0,5288.205739845829,-3.4396309780996077,-31.01980971904059,-30.809741169630932,-2.5603014330630325,25.3280848,-20.4068248,-31.0345144,-75.0625,-450.375,-404.9375,0.003272492347489368,-0.002181661564992912,-0.00545415391248228,62.40209707692266
1838.7065830230713,State.APOGEE,0.0,5288.205739845829,-3.5846592954231395,-31.028812054613596,-30.964380374867456,-3.1803403155873,25.262468000000002,-20.4724416,-31.0345144,-76.5625,-447.0625,-405.0,0.002181661564992912,0.001090830782496456,-0.004363323129985824,62.425545434700325
1838.7331326007843,State.APOGEE,0.0,5288.205739845829,-2.664565170950458,-31.07267327932594,-30.082406541637315,-1.6323899758230902,25.3280848,-20.4724416,-31.1001312,-76.5625,-447.0625,-405.0,0.003272492347489368,0.0,-0.00545415391248228,62.425545434700325
