Time,State,Servo Percentage,Apogee Prediction,Altitude Filtered,Acceleration Filtered,Velocity Filtered,Altitude,Acceleration X,Acceleration Y,Acceleration Z,Euler Angle 0,Euler Angle 1,Euler Angle 2,Temperature
1372.0256583690643,State.APOGEE,0,5740.382827545753,2758.2263339997053,-44.190586777320426,-144.8485586234725,2761.6671771731335,9.612861200000001,-40.9776916,-44.833228,281.625,18.9375,129.375,70.73856577058322
1372.0455894470215,State.APOGEE,0,5740.382827545753,2763.9395208920973,-44.03966448728142,-137.33416817780167,2769.0952833197653,16.2073496,-36.8438332,-43.9474012,282.6875,18.0625,128.625,70.75418549408205
1372.0655269622803,State.APOGEE,0,5740.382827545753,2764.420078361196,-45.0570697345531,-135.04822536862088,2766.365139378402,10.826772,-45.8333348,-45.6862464,283.5625,17.1875,127.9375,70.76199534703046
1372.0856223106384,State.APOGEE,0,5740.382827545753,2748.679630631357,-45.73075947234057,-148.7672399627905,2740.8988409046065,4.0026247999999995,-48.6876656,-46.145564,284.4375,16.25,127.4375,70.75418549408205
1372.1058268547058,State.APOGEE,0,5740.382827545753,2753.368978864156,-45.763519968048136,-142.1941635261201,2757.95362748113,12.1719164,-45.2427836,-45.784671599999996,285.3125,15.3125,127.0,70.7463756352663
1372.1257195472717,State.APOGEE,0,5740.382827545753,2749.8115767935897,-44.64114867248971,-143.78800441136224,2749.3856645604283,6.5944884,-43.536746799999996,-43.9474012,286.25,14.3125,126.6875,70.76199534703046
1372.1456727981567,State.APOGEE,0,5740.382827545753,2743.7773455997803,-43.746254538363495,-147.74894482575087,2741.882463188128,4.10105,-39.534122,-43.192808,287.125,13.3125,126.5625,70.7463756352663
1372.1655626296997,State.APOGEE,0,5740.382827545753,2757.4558904265364,-43.34215135611084,-132.28676285103512,2767.4286113223793,8.2677168,-38.9435708,-43.0943828,288.0,12.3125,126.5,70.73075590003282
1372.1856932640076,State.APOGEE,0,5740.382827545753,2749.0313841612974,-42.9258505005435,-138.81258269959292,2745.5943985364142,2.8543308,-39.993439599999995,-42.6678736,288.875,11.25,126.5,70.73075590003282
1372.2058947086334,State.APOGEE,0,5740.382827545753,2745.7941003696133,-44.246645568383435,-140.13820071363287,2745.5154994514473,3.5761156,-41.8963268,-45.0628868,289.75,10.1875,126.5625,70.75418549408205
1372.2258083820343,State.APOGEE,0,5740.382827545753,2739.123115642916,-42.885935091056616,-144.77911993627862,2736.8069554406693,-1.8044620000000002,-37.1719172,-42.044514,290.625,9.125,126.6875,70.7463756352663
1372.2457373142242,State.APOGEE,0,5740.382827545753,2737.157375571055,-43.6635502314553,-144.74015326270643,2737.711760392912,0.3608924,-37.2703424,-44.144251600000004,291.6875,8.125,126.9375,70.7463756352663
1372.2656528949738,State.APOGEE,0,5740.382827545753,2742.3831386484767,-43.5747837172557,-137.62754794868448,2747.2602234788674,5.577427999999999,-34.120736,-43.520892,292.75,7.125,127.1875,70.73075590003282
1372.2857747077942,State.APOGEE,0,5740.382827545753,2740.738557002616,-44.352460243184744,-137.39066818547877,2741.4232238350737,-2.46063,-37.9921272,-44.833228,293.875,6.1875,127.5625,70.75418549408205
